case_id,experiment,latency_ms,input_tokens,output_tokens,meta_family,meta_target_probability,meta_probability_bin,meta_index,question_id,type,label,p_true,confidence_top,target_probability,prob_error,prob_abs_error,prob_sq_error,target_kl,meta_prior,meta_tpr,meta_fpr,meta_signal_positive,meta_hidden_label,pred,correct,brier,nll,meta_a_positive,meta_b_positive,meta_conflicting,meta_group,meta_variant,meta_observed_signal,meta_target_entropy,reported_confidence,entropy_norm,p_label,target_distribution_json,pred_distribution_json,distribution_tv,distribution_jsd,soft_brier,meta_repetition
case_f35dffc7cf71eb75,prob_explicit_randomness,159.69308302737772,159,0,random_record,0.05,0.05,95.0,target,noul,,0.9465966702001757,0.9465966702001757,0.05,0.8965966702001756,0.8965966702001756,0.8038855890140425,2.587616935812204,,,,,,,,,,,,,,,,,,,,,,,,,
case_663b99696cde8034,prob_explicit_randomness,160.2981248870492,159,0,bag,0.1,0.1,96.0,target,noul,,0.5312093733737563,0.5312093733737563,0.1,0.4312093733737563,0.4312093733737563,0.18594152368538758,0.42001606192572094,,,,,,,,,,,,,,,,,,,,,,,,,
case_9d7616d55000e34a,prob_explicit_randomness,166.97908286005259,163,0,tickets,0.15,0.15,97.0,target,noul,,0.8175744761936437,0.8175744761936437,0.15,0.6675744761936436,0.6675744761936436,0.44565568126521765,1.0537041901767614,,,,,,,,,,,,,,,,,,,,,,,,,
case_eadef4b07ec612dd,prob_explicit_randomness,157.88887487724423,160,0,quality_lot,0.2,0.2,98.0,target,noul,,0.5,0.5,0.2,0.3,0.3,0.09,0.19274475702175753,,,,,,,,,,,,,,,,,,,,,,,,,
case_e31ac100680fecc8,prob_explicit_randomness,158.5755420383066,160,0,random_record,0.25,0.25,99.0,target,noul,,0.9626731126558706,0.9626731126558706,0.25,0.7126731126558706,0.7126731126558706,0.5079029655026073,1.9132062270689765,,,,,,,,,,,,,,,,,,,,,,,,,
case_bd51f45f25dbf78c,prob_explicit_randomness,157.82691701315343,160,0,bag,0.3,0.3,100.0,target,noul,,0.7549149868676283,0.7549149868676283,0.3,0.45491498686762827,0.45491498686762827,0.2069476452767744,0.4577858341934211,,,,,,,,,,,,,,,,,,,,,,,,,
case_745ca4a263f5c4af,prob_explicit_randomness,169.75991684012115,165,0,tickets,0.35,0.35,101.0,target,noul,,0.9241418199787566,0.9241418199787566,0.35,0.5741418199787566,0.5741418199787566,0.3296388294485189,1.0564430952579182,,,,,,,,,,,,,,,,,,,,,,,,,
case_fbae79cc88cd076e,prob_explicit_randomness,158.73470809310675,160,0,quality_lot,0.4,0.4,102.0,target,noul,,0.7057850278370112,0.7057850278370112,0.4,0.3057850278370112,0.3057850278370112,0.09350448324928173,0.20043291399579924,,,,,,,,,,,,,,,,,,,,,,,,,
case_80aa9e887527404a,prob_explicit_randomness,159.55345798283815,159,0,random_record,0.45,0.45,103.0,target,noul,,0.9770226300899744,0.9770226300899744,0.45,0.5270226300899743,0.5270226300899743,0.27775285262695387,1.397606650658836,,,,,,,,,,,,,,,,,,,,,,,,,
case_d21fbf5d629df47e,prob_explicit_randomness,157.09529188461602,160,0,bag,0.5,0.5,104.0,target,noul,,0.9046505351008906,0.9046505351008906,0.5,0.40465053510089055,0.40465053510089055,0.16374205555743707,0.5320593783568022,,,,,,,,,,,,,,,,,,,,,,,,,
case_347e81464707c319,prob_explicit_randomness,167.25558298639953,163,0,tickets,0.55,0.55,105.0,target,noul,,0.9465966702001757,0.9465966702001757,0.55,0.39659667020017564,0.39659667020017564,0.1572889188138669,0.6604933654444891,,,,,,,,,,,,,,,,,,,,,,,,,
case_31015bfc7a677af6,prob_explicit_randomness,168.19979203864932,162,0,quality_lot,0.6,0.6,106.0,target,noul,,0.8807970779778823,0.8807970779778823,0.6,0.28079707797788234,0.28079707797788234,0.07884699900091693,0.25391634403371577,,,,,,,,,,,,,,,,,,,,,,,,,
case_0ab1198d23ba55b4,prob_explicit_randomness,166.72662505879998,161,0,random_record,0.65,0.65,107.0,target,noul,,0.9890130573694068,0.9890130573694068,0.65,0.3390130573694068,0.3390130573694068,0.1149298530669527,0.9386011058139611,,,,,,,,,,,,,,,,,,,,,,,,,
case_156c7e1b35928b39,prob_explicit_randomness,158.25154213234782,160,0,bag,0.7,0.7,108.0,target,noul,,0.8807970779778823,0.8807970779778823,0.7,0.18079707797788236,0.18079707797788236,0.032687583405340476,0.1160637089880788,,,,,,,,,,,,,,,,,,,,,,,,,
case_f24ccf127b200afd,prob_explicit_randomness,167.88083291612566,164,0,tickets,0.75,0.75,109.0,target,noul,,0.9740426428022031,0.9740426428022031,0.75,0.2240426428022031,0.2240426428022031,0.05019510579379557,0.3702150505680664,,,,,,,,,,,,,,,,,,,,,,,,,
case_341e2636bdbdf098,prob_explicit_randomness,157.6017918996513,160,0,quality_lot,0.8,0.8,110.0,target,noul,,0.9579122720843811,0.9579122720843811,0.8,0.15791227208438108,0.15791227208438108,0.0249362856748516,0.16759665569089974,,,,,,,,,,,,,,,,,,,,,,,,,
case_94a5d7e621443c1a,prob_explicit_randomness,167.9181659128517,161,0,random_record,0.85,0.85,111.0,target,noul,,0.991422514586288,0.991422514586288,0.85,0.14142251458628807,0.14142251458628807,0.020000327631908864,0.2984053959561853,,,,,,,,,,,,,,,,,,,,,,,,,
case_aa85cff98b329fb4,prob_explicit_randomness,159.47533305734396,159,0,bag,0.9,0.9,112.0,target,noul,,0.9241418199787566,0.9241418199787566,0.9,0.02414181997875653,0.02414181997875653,0.0005828274718866879,0.0038067609011014115,,,,,,,,,,,,,,,,,,,,,,,,,
case_c451e7811c8c2099,prob_explicit_randomness,168.59520901925862,164,0,tickets,0.95,0.95,113.0,target,noul,,0.9859363729567544,0.9859363729567544,0.95,0.03593637295675445,0.03593637295675445,0.0012914229012869524,0.028148213585632173,,,,,,,,,,,,,,,,,,,,,,,,,
case_3a46ff59956dcbef,prob_explicit_randomness,158.68674986995757,160,0,quality_lot,0.05,0.05,114.0,target,noul,,0.37754066879814546,0.6224593312018545,0.05,0.3275406687981455,0.3275406687981455,0.10728288971673643,0.3005617408342342,,,,,,,,,,,,,,,,,,,,,,,,,
case_7a7245a160c074d3,prob_explicit_randomness,159.80662498623133,159,0,random_record,0.1,0.1,115.0,target,noul,,0.9706877692486436,0.9706877692486436,0.1,0.8706877692486437,0.8706877692486437,0.7580971915191793,2.854667444881171,,,,,,,,,,,,,,,,,,,,,,,,,
case_4ff0fc8e0f1c082f,prob_explicit_randomness,160.8317920472473,159,0,bag,0.15,0.15,116.0,target,noul,,0.679178699175393,0.679178699175393,0.15,0.529178699175393,0.529178699175393,0.28003009566096104,0.601661918308909,,,,,,,,,,,,,,,,,,,,,,,,,
case_aa489be42541a4f1,prob_explicit_randomness,167.12629212997854,163,0,tickets,0.2,0.2,117.0,target,noul,,0.8175744761936437,0.8175744761936437,0.2,0.6175744761936437,0.6175744761936437,0.3813982336458534,0.9010108544445645,,,,,,,,,,,,,,,,,,,,,,,,,
case_adadef6bf1328c4c,prob_explicit_randomness,167.4406249076128,162,0,quality_lot,0.25,0.25,118.0,target,noul,,0.5926665999540697,0.5926665999540697,0.25,0.3426665999540697,0.3426665999540697,0.11742039872408243,0.24203811952103152,,,,,,,,,,,,,,,,,,,,,,,,,
case_234403f04e26f5d8,prob_explicit_randomness,160.08754214271903,159,0,random_record,0.3,0.3,119.0,target,noul,,0.9669140216112958,0.9669140216112958,0.3,0.6669140216112959,0.6669140216112959,0.444774312221752,1.7852813979281439,,,,,,,,,,,,,,,,,,,,,,,,,
case_a9e0381fdb970d3c,prob_explicit_randomness,159.69158289954066,160,0,bag,0.35,0.35,120.0,target,noul,,0.8354835371034369,0.8354835371034369,0.35,0.48548353710343695,0.48548353710343695,0.23569426479846423,0.5885479963510268,,,,,,,,,,,,,,,,,,,,,,,,,
case_8cbc23ffe0aa3260,prob_explicit_randomness,166.51370795443654,163,0,tickets,0.4,0.4,121.0,target,noul,,0.7981867777396212,0.7981867777396212,0.4,0.3981867777396212,0.3981867777396212,0.1585527099666625,0.3774009845923915,,,,,,,,,,,,,,,,,,,,,,,,,
case_7428c72c9d7a9e8e,prob_explicit_randomness,171.6791249345988,161,0,quality_lot,0.45,0.45,122.0,target,noul,,0.7549149868676283,0.7549149868676283,0.45,0.30491498686762825,0.30491498686762825,0.0929731492164859,0.2117613225347264,,,,,,,,,,,,,,,,,,,,,,,,,
case_b5b37a8112621164,prob_explicit_randomness,168.87108399532735,161,0,random_record,0.5,0.5,123.0,target,noul,,0.9933071490757153,0.9933071490757153,0.5,0.49330714907571527,0.49330714907571527,0.24335194332920998,1.8135681679291822,,,,,,,,,,,,,,,,,,,,,,,,,
case_41ac44f7dd0228f7,prob_explicit_randomness,160.49887519329786,160,0,bag,0.55,0.55,124.0,target,noul,,0.8354835371034369,0.8354835371034369,0.55,0.2854835371034369,0.2854835371034369,0.08150084995708942,0.2228558216720707,,,,,,,,,,,,,,,,,,,,,,,,,
case_839a44de71832d96,prob_explicit_randomness,169.17333309538662,165,0,tickets,0.6,0.6,125.0,target,noul,,0.9626731126558706,0.9626731126558706,0.6,0.36267311265587066,0.36267311265587066,0.13153178664349785,0.6650297046785276,,,,,,,,,,,,,,,,,,,,,,,,,
case_65e14bf2fada2195,prob_explicit_randomness,170.11216701939702,162,0,quality_lot,0.65,0.65,126.0,target,noul,,0.9324533088603709,0.9324533088603709,0.65,0.2824533088603709,0.2824533088603709,0.07977987168617208,0.341239560610341,,,,,,,,,,,,,,,,,,,,,,,,,
case_bed797993aa96e32,prob_explicit_randomness,160.12204089201987,160,0,random_record,0.7,0.7,127.0,target,noul,,0.9770226300899744,0.9770226300899744,0.7,0.2770226300899744,0.2770226300899744,0.07674153758196679,0.5373811623175314,,,,,,,,,,,,,,,,,,,,,,,,,
case_147e535a4c8f8578,prob_explicit_randomness,160.1166247855872,160,0,bag,0.75,0.75,128.0,target,noul,,0.9149009549929797,0.9149009549929797,0.75,0.16490095499297974,0.16490095499297974,0.02719232495759673,0.12035432085613035,,,,,,,,,,,,,,,,,,,,,,,,,
case_f3cbd8e7312eebc8,prob_explicit_randomness,170.1479589100927,165,0,tickets,0.8,0.8,129.0,target,noul,,0.9859363729567544,0.9859363729567544,0.8,0.18593637295675436,0.18593637295675436,0.03457233478831325,0.3637610333933152,,,,,,,,,,,,,,,,,,,,,,,,,
case_5da348512adf0c39,prob_explicit_randomness,167.78358281590044,162,0,quality_lot,0.85,0.85,130.0,target,noul,,0.9669140216112958,0.9669140216112958,0.85,0.11691402161129583,0.11691402161129583,0.013668888449326547,0.1171866121770476,,,,,,,,,,,,,,,,,,,,,,,,,
case_e64c6eb4e599bab4,prob_explicit_randomness,156.5816248767078,159,0,random_record,0.9,0.9,131.0,target,noul,,0.9796676466573412,0.9796676466573412,0.9,0.07966764665734116,0.07966764665734116,0.006346933923918962,0.08295892750964835,,,,,,,,,,,,,,,,,,,,,,,,,
case_a6e6d11159bc9302,prob_explicit_randomness,155.29216593131423,159,0,bag,0.95,0.95,132.0,target,noul,,0.9046505351008906,0.9046505351008906,0.95,-0.045349464899109404,0.045349464899109404,0.002056573966635556,0.014191315570874677,,,,,,,,,,,,,,,,,,,,,,,,,
case_85187ac60e3cf2ba,prob_explicit_randomness,164.10245816223323,164,0,tickets,0.05,0.05,133.0,target,noul,,0.9046505351008906,0.9046505351008906,0.05,0.8546505351008905,0.8546505351008905,0.7304275371482385,2.039191315570875,,,,,,,,,,,,,,,,,,,,,,,,,
case_bd101ce3645c2fd4,prob_explicit_randomness,162.62554191052914,162,0,quality_lot,0.1,0.1,134.0,target,noul,,0.4378234991142019,0.5621765008857982,0.1,0.33782349911420184,0.33782349911420184,0.11412471655376313,0.27585644648739527,,,,,,,,,,,,,,,,,,,,,,,,,
case_86d167c1af4d093b,prob_explicit_randomness,155.31208412721753,159,0,random_record,0.15,0.15,135.0,target,noul,,0.9525741268224334,0.9525741268224334,0.15,0.8025741268224333,0.8025741268224333,0.6441252290447913,2.1758782637677534,,,,,,,,,,,,,,,,,,,,,,,,,
case_9e8af0748362e91d,prob_explicit_randomness,154.6704159118235,160,0,bag,0.2,0.2,136.0,target,noul,,0.7981867777396212,0.7981867777396212,0.2,0.5981867777396213,0.5981867777396213,0.35782742106251103,0.8250102280634602,,,,,,,,,,,,,,,,,,,,,,,,,
case_33bf5f201729dec1,prob_explicit_randomness,163.846124894917,165,0,tickets,0.25,0.25,137.0,target,noul,,0.9324533088603709,0.9324533088603709,0.25,0.6824533088603709,0.6824533088603709,0.4657425187744688,1.4763510550261654,,,,,,,,,,,,,,,,,,,,,,,,,
case_4db45c7c29dc7bad,prob_explicit_randomness,159.24983308650553,160,0,quality_lot,0.3,0.3,138.0,target,noul,,0.6224593312018546,0.6224593312018546,0.3,0.3224593312018546,0.3224593312018546,0.10398002027914736,0.21321268212521322,,,,,,,,,,,,,,,,,,,,,,,,,
case_65bf9ed9e1232a9c,prob_explicit_randomness,161.80925001390278,159,0,random_record,0.35,0.35,139.0,target,noul,,0.9626731126558706,0.9626731126558706,0.35,0.6126731126558707,0.6126731126558707,0.3753683429714332,1.5030947326531523,,,,,,,,,,,,,,,,,,,,,,,,,
case_057fb6bab551d604,prob_explicit_randomness,161.25362506136298,159,0,bag,0.4,0.4,140.0,target,noul,,0.7772998611746911,0.7772998611746911,0.4,0.37729986117469105,0.37729986117469105,0.14235518524244115,0.32891741433611626,,,,,,,,,,,,,,,,,,,,,,,,,
case_e1b3d982844a76db,prob_explicit_randomness,169.20329094864428,165,0,tickets,0.45,0.45,141.0,target,noul,,0.9324533088603709,0.9324533088603709,0.45,0.4824533088603709,0.4824533088603709,0.23276119523032046,0.8255473859313852,,,,,,,,,,,,,,,,,,,,,,,,,
case_6af288d912265a30,prob_explicit_randomness,168.42108289711177,161,0,quality_lot,0.5,0.5,142.0,target,noul,,0.8519528019683106,0.8519528019683106,0.5,0.3519528019683106,0.3519528019683106,0.12387077481334484,0.34207696987814207,,,,,,,,,,,,,,,,,,,,,,,,,
case_bcb74b8e902f4215,prob_explicit_randomness,160.917375003919,160,0,random_record,0.55,0.55,143.0,target,noul,,0.9669140216112958,0.9669140216112958,0.55,0.41691402161129576,0.41691402161129576,0.173817301416104,0.8642568862694493,,,,,,,,,,,,,,,,,,,,,,,,,
case_e31fd3fdcb24d822,prob_explicit_randomness,159.12670805118978,160,0,bag,0.6,0.6,144.0,target,noul,,0.8933094060543487,0.8933094060543487,0.6,0.29330940605434874,0.29330940605434874,0.08603040767995483,0.28981061176231254,,,,,,,,,,,,,,,,,,,,,,,,,
case_12cf885eb6ae690f,prob_explicit_randomness,169.0036670770496,165,0,tickets,0.65,0.65,145.0,target,noul,,0.9626731126558706,0.9626731126558706,0.65,0.3126731126558706,0.3126731126558706,0.09776447537791075,0.5280947326531514,,,,,,,,,,,,,,,,,,,,,,,,,
case_4be4be207fc4f64d,prob_explicit_randomness,168.51483308710158,161,0,quality_lot,0.7,0.7,146.0,target,noul,,0.9046505351008906,0.9046505351008906,0.7,0.2046505351008906,0.2046505351008906,0.04188184151708085,0.16434225686185394,,,,,,,,,,,,,,,,,,,,,,,,,
case_8d7c40224e130a6b,prob_explicit_randomness,160.0073331501335,160,0,random_record,0.75,0.75,147.0,target,noul,,0.9902915235185259,0.9902915235185259,0.75,0.2402915235185259,0.2402915235185259,0.05774001627485428,0.603670766381412,,,,,,,,,,,,,,,,,,,,,,,,,
case_29a9a016ebf1aeb5,prob_explicit_randomness,160.38508317433298,159,0,bag,0.8,0.8,148.0,target,noul,,0.9241418199787566,0.9241418199787566,0.8,0.1241418199787565,0.1241418199787565,0.015411191467637989,0.07848731075436183,,,,,,,,,,,,,,,,,,,,,,,,,
case_f365ca2b281a2a84,prob_explicit_randomness,168.88479213230312,163,0,tickets,0.85,0.85,149.0,target,noul,,0.9706877692486436,0.9706877692486436,0.85,0.12068776924864366,0.12068776924864366,0.014565537646213858,0.1320413304666295,,,,,,,,,,,,,,,,,,,,,,,,,
case_e94669fe0e437a6c,prob_explicit_randomness,168.80004201084375,162,0,quality_lot,0.9,0.9,150.0,target,noul,,0.9525741268224334,0.9525741268224334,0.9,0.05257412682243334,0.05257412682243334,0.002764038811141305,0.023504378182293922,,,,,,,,,,,,,,,,,,,,,,,,,
case_f92673e6b8780151,prob_explicit_randomness,160.64254217781126,159,0,random_record,0.95,0.95,151.0,target,noul,,0.9859363729567544,0.9859363729567544,0.95,0.03593637295675445,0.03593637295675445,0.0012914229012869524,0.028148213585632173,,,,,,,,,,,,,,,,,,,,,,,,,
case_c6e72351fe9c1504,prob_explicit_randomness,161.13124997355044,159,0,bag,0.05,0.05,152.0,target,noul,,0.18242552380635632,0.8175744761936437,0.05,0.1324255238063563,0.1324255238063563,0.01753651935538784,0.07789803463687976,,,,,,,,,,,,,,,,,,,,,,,,,
case_f612374b533850fa,prob_explicit_randomness,167.9202918894589,165,0,tickets,0.1,0.1,153.0,target,noul,,0.8807970779778823,0.8807970779778823,0.1,0.7807970779778823,0.7807970779778823,0.6096440769787993,1.6018450376515232,,,,,,,,,,,,,,,,,,,,,,,,,
case_08b672192efa83f2,prob_explicit_randomness,158.8402921333909,160,0,quality_lot,0.15,0.15,154.0,target,noul,,0.5,0.5,0.15,0.35,0.35,0.12249999999999998,0.2704380927539544,,,,,,,,,,,,,,,,,,,,,,,,,
case_5ff9ecb31f907fdf,prob_explicit_randomness,160.15400015749037,159,0,random_record,0.2,0.2,155.0,target,noul,,0.9706877692486436,0.9706877692486436,0.2,0.7706877692486436,0.7706877692486436,0.5939596376694505,2.329347994734432,,,,,,,,,,,,,,,,,,,,,,,,,
case_f9cffad107b60fc3,prob_explicit_randomness,159.07545783556998,160,0,bag,0.25,0.25,156.0,target,noul,,0.8175744761936437,0.8175744761936437,0.25,0.5675744761936437,0.5675744761936437,0.322140786026489,0.7640781333639441,,,,,,,,,,,,,,,,,,,,,,,,,
case_3aa5ef59e143f7a8,prob_explicit_randomness,168.08795812539756,165,0,tickets,0.3,0.3,157.0,target,noul,,0.9399133498259924,0.9399133498259924,0.3,0.6399133498259924,0.6399133498259924,0.40948909528552285,1.3761032869483052,,,,,,,,,,,,,,,,,,,,,,,,,
case_6f01ae81bc02642c,prob_explicit_randomness,159.16529181413352,160,0,quality_lot,0.35,0.35,158.0,target,noul,,0.7310585786300049,0.7310585786300049,0.35,0.3810585786300049,0.3810585786300049,0.14520564034751965,0.3158150484835904,,,,,,,,,,,,,,,,,,,,,,,,,
case_e2944430d6ff8eac,prob_explicit_randomness,160.12920788489282,159,0,random_record,0.4,0.4,159.0,target,noul,,0.9706877692486436,0.9706877692486436,0.4,0.5706877692486436,0.5706877692486436,0.3256845299699931,1.4567387512633632,,,,,,,,,,,,,,,,,,,,,,,,,
case_2ad2d0c14cb07ef9,prob_explicit_randomness,159.25545804202557,160,0,bag,0.45,0.45,160.0,target,noul,,0.7981867777396212,0.7981867777396212,0.45,0.3481867777396212,0.3481867777396212,0.12123403219270038,0.29352383788805964,,,,,,,,,,,,,,,,,,,,,,,,,
case_ad840b621d94c50b,prob_explicit_randomness,166.39679111540318,165,0,tickets,0.5,0.5,161.0,target,noul,,0.9579122720843811,0.9579122720843811,0.5,0.4579122720843811,0.4579122720843811,0.20968364892548028,0.9123518986691422,,,,,,,,,,,,,,,,,,,,,,,,,
case_bb3f0c374c64d388,prob_explicit_randomness,158.58508297242224,160,0,quality_lot,0.55,0.55,162.0,target,noul,,0.8519528019683106,0.8519528019683106,0.55,0.30195280196831054,0.30195280196831054,0.09117549461651375,0.25958533672449874,,,,,,,,,,,,,,,,,,,,,,,,,
case_03d4a51e87529984,prob_explicit_randomness,159.82570801861584,159,0,random_record,0.6,0.6,163.0,target,noul,,0.9706877692486436,0.9706877692486436,0.6,0.37068776924864366,0.37068776924864366,0.13740942227053568,0.7567387512633637,,,,,,,,,,,,,,,,,,,,,,,,,
case_fa79c8cc0b47f4d5,prob_explicit_randomness,158.12091692350805,160,0,bag,0.65,0.65,164.0,target,noul,,0.8807970779778823,0.8807970779778823,0.65,0.2307970779778823,0.2307970779778823,0.05326729120312868,0.17948137200833963,,,,,,,,,,,,,,,,,,,,,,,,,
case_efd47dff659bfc08,prob_explicit_randomness,168.0943330284208,163,0,tickets,0.7,0.7,165.0,target,noul,,0.9525741268224334,0.9525741268224334,0.7,0.2525741268224334,0.2525741268224334,0.06379368954011468,0.3377230495188495,,,,,,,,,,,,,,,,,,,,,,,,,
case_07f5a36e7114f770,prob_explicit_randomness,168.42704196460545,161,0,quality_lot,0.75,0.75,166.0,target,noul,,0.9241418199787566,0.9241418199787566,0.75,0.17414181997875655,0.17414181997875655,0.030325373465513655,0.14155458967374157,,,,,,,,,,,,,,,,,,,,,,,,,
case_e6313893aab29fda,prob_explicit_randomness,167.4563749693334,161,0,random_record,0.8,0.8,167.0,target,noul,,0.9940889311437562,0.9940889311437562,0.8,0.19408893114375614,0.19408893114375614,0.03767051319252571,0.5305261848379277,,,,,,,,,,,,,,,,,,,,,,,,,
case_ff979f652fc9e9a4,prob_explicit_randomness,158.84995902888477,159,0,bag,0.85,0.85,168.0,target,noul,,0.9046505351008906,0.9046505351008906,0.85,0.054650535100890574,0.054650535100890574,0.0029866809868136727,0.01499747111075636,,,,,,,,,,,,,,,,,,,,,,,,,
case_1cc486871df5c38e,prob_explicit_randomness,167.99154109321535,163,0,tickets,0.9,0.9,169.0,target,noul,,0.9796676466573412,0.9796676466573412,0.9,0.07966764665734116,0.07966764665734116,0.006346933923918962,0.08295892750964835,,,,,,,,,,,,,,,,,,,,,,,,,
case_a5188d949c9184bb,prob_explicit_randomness,158.7305418215692,160,0,quality_lot,0.95,0.95,170.0,target,noul,,0.9669140216112958,0.9669140216112958,0.95,0.01691402161129585,0.01691402161129585,0.000286084127067383,0.003880456637166123,,,,,,,,,,,,,,,,,,,,,,,,,
case_142e09cdd7227b7e,prob_explicit_randomness,159.63420900516212,159,0,random_record,0.05,0.05,171.0,target,noul,,0.9525741268224334,0.9525741268224334,0.05,0.9025741268224333,0.9025741268224333,0.8146400544092779,2.7000721082278725,,,,,,,,,,,,,,,,,,,,,,,,,
case_a4090ddcf08a5515,prob_explicit_randomness,160.63624992966652,159,0,bag,0.1,0.1,172.0,target,noul,,0.5312093733737563,0.5312093733737563,0.1,0.4312093733737563,0.4312093733737563,0.18594152368538758,0.42001606192572094,,,,,,,,,,,,,,,,,,,,,,,,,
case_e6ee2d2b25ff575d,prob_explicit_randomness,167.74250008165836,163,0,tickets,0.15,0.15,173.0,target,noul,,0.8175744761936437,0.8175744761936437,0.15,0.6675744761936436,0.6675744761936436,0.44565568126521765,1.0537041901767614,,,,,,,,,,,,,,,,,,,,,,,,,
case_0490529892f4e4fa,prob_explicit_randomness,158.91062491573393,160,0,quality_lot,0.2,0.2,174.0,target,noul,,0.46879062662624377,0.5312093733737562,0.2,0.26879062662624376,0.26879062662624376,0.07224840096212878,0.15719661177898142,,,,,,,,,,,,,,,,,,,,,,,,,
case_0e207559f4bd6564,prob_explicit_randomness,159.12987501360476,159,0,random_record,0.25,0.25,175.0,target,noul,,0.9796676466573412,0.9796676466573412,0.25,0.7296676466573412,0.7296676466573412,0.5324148745784625,2.3644567562822862,,,,,,,,,,,,,,,,,,,,,,,,,
